"sim","score_beta0","score_beta1","score_beta2","score_conv_msg","score_data_resampled","tpr","fpr"
300,-2.17758326016879,2.38208935083564,-0.0840867793363273,"Converged",FALSE,0.95,0.05
301,-1.53626495219149,0.772770567989146,-0.0857118862532387,"Converged",FALSE,0.95,0.05
302,-1.65025107608936,1.7739121637731,-0.141987287929039,"Converged",TRUE,0.95,0.05
303,-2.85718984104312,4.56168474649331,-0.0761756687888211,"Converged",TRUE,0.95,0.05
304,-1.35966102256432,0.497592079277189,-0.139804913059443,"Converged",FALSE,0.95,0.05
305,-1.85954875452136,0.918542227986084,-0.0701066953394068,"Converged",FALSE,0.95,0.05
306,-1.36759653345936,0.0230751855304319,-0.0967469038164537,"Converged",FALSE,0.95,0.05
307,-1.17952186109987,-0.659938730832587,-0.113006918688037,"Converged",FALSE,0.95,0.05
308,-2.02812400260851,1.79473034665832,-0.0537068049725673,"Converged",FALSE,0.95,0.05
309,-1.27099325384619,0.496317751976415,-0.113920770170918,"Converged",TRUE,0.95,0.05
310,-1.36571626296077,0.652040702146916,-0.15196546745927,"Converged",FALSE,0.95,0.05
311,-2.00695854838786,2.80598598169342,-0.164830019157021,"Converged",TRUE,0.95,0.05
312,-1.66394665866149,0.929006939701291,-0.0779690756645022,"Converged",FALSE,0.95,0.05
313,-2.55033012903674,3.10674792724986,-0.0642201395451194,"Converged",TRUE,0.95,0.05
314,-1.73389043051205,0.948805507668758,-0.0848732683660385,"Converged",TRUE,0.95,0.05
315,-2.55103760534214,4.45518816097717,-0.138114156373262,"Converged",TRUE,0.95,0.05
316,-1.68767426503781,1.85526000241413,-0.175360961003207,"Converged",TRUE,0.95,0.05
317,-1.58911439247474,1.14714864899952,-0.120420701864784,"Converged",FALSE,0.95,0.05
318,-2.27879882432973,2.99543122978274,-0.145987801463089,"Converged",FALSE,0.95,0.05
319,-2.31817889098767,1.8362038391787,-0.00427083319341111,"Converged",FALSE,0.95,0.05
320,-2.24118416753409,3.12589337187482,-0.123782481941961,"Converged",FALSE,0.95,0.05
321,-1.37801521689602,1.38676597312003,-0.147475591151067,"Converged",FALSE,0.95,0.05
322,-1.56716728285585,1.93855518204232,-0.174588398708214,"Converged",FALSE,0.95,0.05
323,-1.66885565846308,0.76192263955203,-0.123233503488283,"Converged",FALSE,0.95,0.05
324,-1.8978839251745,2.8771109740136,-0.170249298798298,"Converged",FALSE,0.95,0.05
325,-2.51659984649412,3.52288415500527,-0.0517193407025846,"Converged",FALSE,0.95,0.05
326,-1.76502908209614,0.852320390562603,-0.0645469201517293,"Converged",FALSE,0.95,0.05
327,-1.89465875786362,0.992282729077581,-0.107088031910067,"Converged",FALSE,0.95,0.05
328,-1.75479647693746,1.47277087737773,-0.145066045233912,"Converged",TRUE,0.95,0.05
329,-1.61476820993002,1.87767279488741,-0.147775901236006,"Converged",FALSE,0.95,0.05
330,-1.75767718542476,1.64015879440118,-0.0839452503214483,"Converged",FALSE,0.95,0.05
331,-2.35486402945654,2.51160066823164,-0.0378000911620105,"Converged",TRUE,0.95,0.05
332,-2.73137342286157,3.86648547814166,-0.0886791742237976,"Converged",TRUE,0.95,0.05
333,-2.25887564448155,2.70599346445667,-0.0695503462313546,"Converged",FALSE,0.95,0.05
334,-2.23529222443209,2.87185840590489,-0.0988006570005621,"Converged",FALSE,0.95,0.05
335,-1.40387856181956,2.21497174218049,-0.21529456065325,"Converged",FALSE,0.95,0.05
336,-1.00838718364101,-0.861558891448302,-0.098412801895104,"Converged",FALSE,0.95,0.05
337,-1.3424599208137,0.325596002552235,-0.147958308691796,"Converged",FALSE,0.95,0.05
338,-2.15433638410844,2.03787271624245,-0.118838433258161,"Converged",TRUE,0.95,0.05
339,-2.38081968189246,2.64883437305498,-0.10572496940807,"Converged",FALSE,0.95,0.05
340,-2.14729403029458,3.57654829968599,-0.154217138129781,"Converged",TRUE,0.95,0.05
341,-1.79036443781925,1.14505134247481,-0.0968760685017241,"Converged",FALSE,0.95,0.05
342,-1.94035329437375,0.850279588467864,-0.0404769484790914,"Converged",FALSE,0.95,0.05
343,-1.65167160412073,1.01280340562394,-0.0782413207746581,"Converged",FALSE,0.95,0.05
344,-1.88265345318118,1.22449666411108,-0.0933197119825902,"Converged",TRUE,0.95,0.05
345,-1.53105966045743,1.05874313306825,-0.122280909162758,"Converged",TRUE,0.95,0.05
346,-1.91401187600681,0.310573475868098,-0.00548753839863981,"Converged",FALSE,0.95,0.05
347,-2.62271046774404,3.11440642444508,-0.0345866209723447,"Converged",FALSE,0.95,0.05
348,-2.22952009700606,1.28997069494427,-0.0187676549994432,"Converged",FALSE,0.95,0.05
349,-1.61393100588898,1.06181710451191,-0.131932485248537,"Converged",TRUE,0.95,0.05
350,-2.09899813452542,2.62989811456006,-0.129282796429277,"Converged",FALSE,0.95,0.05
351,-1.85492228617776,1.594783147148,-0.11951382673177,"Converged",FALSE,0.95,0.05
352,-1.6901596608178,1.35237012553571,-0.11201712124223,"Converged",FALSE,0.95,0.05
353,-2.32335985729267,2.91074171893694,-0.112855350229435,"Converged",TRUE,0.95,0.05
354,-1.63580879588312,0.926720597478479,-0.109850874493231,"Converged",TRUE,0.95,0.05
355,-1.67099287908088,1.37182374253895,-0.129080615548487,"Converged",FALSE,0.95,0.05
356,-1.64607755360141,0.947083449142059,-0.0996334901352449,"Converged",FALSE,0.95,0.05
357,-1.64602039140045,1.9549467873276,-0.142286825701263,"Converged",TRUE,0.95,0.05
358,-2.14252822262273,2.45589844362743,-0.0845590975578829,"Converged",FALSE,0.95,0.05
359,-0.765674357778133,0.153127401956897,-0.236474296285107,"Converged",FALSE,0.95,0.05
360,-2.95999647365061,3.62416679893561,-0.0165336527494786,"Converged",FALSE,0.95,0.05
361,-2.3122017919224,1.87326057021351,-0.0596870689078727,"Converged",FALSE,0.95,0.05
362,-1.69064573623452,0.597617132992252,-0.098414277164801,"Converged",FALSE,0.95,0.05
363,-2.12180636010067,1.88142266300899,-0.0303376670386939,"Converged",FALSE,0.95,0.05
364,-2.68984931595745,4.21775785529161,-0.13627514026899,"Converged",TRUE,0.95,0.05
365,-2.23264881297058,1.72410300343603,-0.0292758739745767,"Converged",FALSE,0.95,0.05
366,-1.51968549190345,0.793682901013794,-0.128456438910857,"Converged",FALSE,0.95,0.05
367,-1.88120331026692,2.78363206856124,-0.147385717099639,"Converged",FALSE,0.95,0.05
368,-1.97620393730775,2.51285472578136,-0.157196165504006,"Converged",FALSE,0.95,0.05
369,-2.13246186652695,2.61879343559161,-0.101643641570552,"Converged",TRUE,0.95,0.05
370,-1.78521968917986,1.24473979831208,-0.0795690559775389,"Converged",FALSE,0.95,0.05
371,-2.68488920559555,3.97542304913096,-0.0724036146197319,"Converged",TRUE,0.95,0.05
372,-2.2207696943084,1.99833247928982,-0.0304378826740939,"Converged",TRUE,0.95,0.05
373,-1.74010785608254,1.9541849588972,-0.177561140782513,"Converged",FALSE,0.95,0.05
374,-1.71697660353087,2.23061791988484,-0.184454381642213,"Converged",FALSE,0.95,0.05
375,-2.22056102391104,1.95798681591968,-0.0493534110830271,"Converged",FALSE,0.95,0.05
376,-1.66104560325306,1.02249393664783,-0.078634406295986,"Converged",TRUE,0.95,0.05
377,-1.62599883181019,2.07606933428554,-0.216754005149935,"Converged",FALSE,0.95,0.05
378,-2.08817871168637,1.49294786170874,-0.0590064612031909,"Converged",FALSE,0.95,0.05
379,-1.4332864385169,0.676350365259101,-0.121660329605318,"Converged",FALSE,0.95,0.05
380,-2.24751073215744,1.69332253917522,-0.0575245013828081,"Converged",FALSE,0.95,0.05
381,-1.98928872391516,2.19674423003988,-0.123231431993895,"Converged",FALSE,0.95,0.05
382,-2.12021674919391,2.69320413395582,-0.12284466447054,"Converged",FALSE,0.95,0.05
383,-1.81633130325448,2.29907348703762,-0.177807591172401,"Converged",FALSE,0.95,0.05
384,-2.57227447329709,2.50313611578105,-0.0082672799500034,"Converged",FALSE,0.95,0.05
385,-1.06844861068749,-0.741681014526056,-0.128956278731243,"Converged",FALSE,0.95,0.05
386,-1.52647578412692,0.856634106029294,-0.0853856002459239,"Converged",FALSE,0.95,0.05
387,-2.28612378789896,2.87762888653924,-0.124084539974313,"Converged",TRUE,0.95,0.05
388,-1.39558360064692,0.528545985846342,-0.140460896783662,"Converged",FALSE,0.95,0.05
389,-1.29668964382883,0.109250604972238,-0.104238564788225,"Converged",FALSE,0.95,0.05
390,-1.70525239710824,1.13274611139494,-0.11628374794979,"Converged",FALSE,0.95,0.05
391,-2.68298336067602,4.27437001939568,-0.0935507067780351,"Converged",FALSE,0.95,0.05
392,-1.37144456776793,0.171569992914346,-0.125558416649947,"Converged",FALSE,0.95,0.05
393,-1.53695703947181,0.981005495462414,-0.110844825993686,"Converged",FALSE,0.95,0.05
394,-1.83473635765668,2.50893881554657,-0.155850739125086,"Converged",TRUE,0.95,0.05
395,-1.75195528505731,1.55818703650932,-0.136893214337869,"Converged",FALSE,0.95,0.05
396,-2.60527718309509,3.69218279749606,-0.0832601407726779,"Converged",TRUE,0.95,0.05
397,-1.5887549107305,0.990733245969276,-0.154418773432705,"Converged",TRUE,0.95,0.05
398,-1.85528363224918,1.45758251763179,-0.0868585737927786,"Converged",FALSE,0.95,0.05
399,-1.49618110125479,0.400237905640775,-0.101767182635013,"Converged",FALSE,0.95,0.05
400,-2.16527906740528,2.99277056346908,-0.104838667166021,"Converged",FALSE,0.95,0.05
401,-2.20200321499034,2.10324419578303,-0.123988533497834,"Converged",TRUE,0.95,0.05
402,-2.12471098151155,2.05301383938442,-0.0793189975644944,"Converged",TRUE,0.95,0.05
403,-2.32549611711612,2.66599876575035,-0.100295525320212,"Converged",FALSE,0.95,0.05
404,-1.05295144922579,0.386201688354442,-0.215822689742542,"Converged",FALSE,0.95,0.05
405,-1.40566013845133,0.585521710155918,-0.0896850337647323,"Converged",TRUE,0.95,0.05
406,-1.96989026235316,2.93962151632366,-0.145775279450884,"Converged",TRUE,0.95,0.05
407,-1.50957636681749,0.732930678243076,-0.099248978070091,"Converged",FALSE,0.95,0.05
408,-1.98114376752162,2.30947546364978,-0.111859513302506,"Converged",FALSE,0.95,0.05
409,-2.75105527301948,3.1256413803841,-0.0485702822970322,"Converged",TRUE,0.95,0.05
410,-1.53122231083297,1.2498395602208,-0.14976257740375,"Converged",TRUE,0.95,0.05
411,-1.90404509705847,0.891953663976399,-0.0732287469508293,"Converged",FALSE,0.95,0.05
412,-1.68416230435071,1.10411361483117,-0.0839910975363047,"Converged",FALSE,0.95,0.05
413,-1.6899613241625,0.407069606310955,-0.0749617084058527,"Converged",TRUE,0.95,0.05
414,-1.88899144537832,1.76785820984689,-0.102274708673095,"Converged",FALSE,0.95,0.05
415,-1.55738741128672,0.319321743098668,-0.0869427125603028,"Converged",FALSE,0.95,0.05
416,-2.46376268995547,3.85665544542544,-0.101526621192329,"Converged",FALSE,0.95,0.05
417,-1.56369141433828,1.25345006541897,-0.138490681356752,"Converged",FALSE,0.95,0.05
418,-2.4246915422228,3.71009384963279,-0.0890478727170363,"Converged",FALSE,0.95,0.05
419,-1.52685831407925,-0.454714914095961,-0.0325071296605922,"Converged",FALSE,0.95,0.05
420,-1.8088154095252,1.23870603595246,-0.0434937153617126,"Converged",FALSE,0.95,0.05
421,-1.33362100604508,0.0452707321639,-0.119409048063811,"Converged",FALSE,0.95,0.05
422,-1.79944434143713,1.73587421419279,-0.0994015596126165,"Converged",FALSE,0.95,0.05
423,-2.1833113455972,2.71061466962868,-0.0905322057906646,"Converged",FALSE,0.95,0.05
424,-2.40264483260597,2.38971484649473,-0.0787649261719306,"Converged",FALSE,0.95,0.05
425,-2.65596746369512,3.52377391881434,-0.0694725636341635,"Converged",FALSE,0.95,0.05
426,-2.1599066147713,1.66143866258048,-0.0536086982232679,"Converged",FALSE,0.95,0.05
427,-2.44015622485202,3.20919134852004,-0.0651218606912046,"Converged",FALSE,0.95,0.05
428,-1.88198445102292,1.6203725286657,-0.0574804964786607,"Converged",FALSE,0.95,0.05
429,-1.93175699953223,1.22552514972259,-0.0533510620452545,"Converged",FALSE,0.95,0.05
430,-2.39695688487864,4.13338509770001,-0.199046562201961,"Converged",FALSE,0.95,0.05
431,-1.76757899538473,1.33144693895957,-0.0648625805513054,"Converged",FALSE,0.95,0.05
432,-1.90791047370358,1.07133711657561,-0.0439960893613692,"Converged",FALSE,0.95,0.05
433,-2.3424142514817,2.89306421538688,-0.0769848130850913,"Converged",TRUE,0.95,0.05
434,-1.82908916516022,1.39740431441224,-0.0822191783373126,"Converged",TRUE,0.95,0.05
435,-2.1629572663607,1.69590593223267,-0.0290390246815455,"Converged",FALSE,0.95,0.05
436,-1.62824390163691,1.45386945949331,-0.136028990457625,"Converged",FALSE,0.95,0.05
437,-1.58257816442,1.20177647132175,-0.140556573115741,"Converged",TRUE,0.95,0.05
438,-1.72025097190127,1.33283964405299,-0.0987609733914357,"Converged",TRUE,0.95,0.05
439,-2.23031092640223,2.16080831067097,-0.03797114926172,"Converged",TRUE,0.95,0.05
440,-1.497979165618,0.682698538439204,-0.120609314351493,"Converged",FALSE,0.95,0.05
441,-2.11795146734772,1.61761423612644,-0.0279537614080579,"Converged",FALSE,0.95,0.05
442,-1.77155129190244,1.55884707219708,-0.134858082635524,"Converged",FALSE,0.95,0.05
443,-1.6793592175279,0.444108780480686,-0.0915695133407916,"Converged",TRUE,0.95,0.05
444,-1.87811220777874,1.5914892190195,-0.107331951589098,"Converged",FALSE,0.95,0.05
445,-1.83198166699739,1.25196324339244,-0.0515630595982052,"Converged",FALSE,0.95,0.05
446,-1.86771337093356,2.14242343990543,-0.160652113812138,"Converged",FALSE,0.95,0.05
447,-1.85418233045913,1.78965039701301,-0.10909842087708,"Converged",FALSE,0.95,0.05
448,-1.819712275384,1.5907318003305,-0.116672999050615,"Converged",FALSE,0.95,0.05
449,-1.98579777840496,1.84831720547808,-0.102718056122538,"Converged",FALSE,0.95,0.05
450,-1.99984888853074,0.866471905691107,-0.0356309677990092,"Converged",TRUE,0.95,0.05
451,-2.17297880015383,2.57346497876278,-0.10733812692291,"Converged",FALSE,0.95,0.05
452,-1.63163353349449,0.804240568127206,-0.0701123819731309,"Converged",FALSE,0.95,0.05
453,-2.14821367297645,1.93482850585486,-0.042743458011652,"Converged",FALSE,0.95,0.05
454,-1.59369621874054,0.771700102026452,-0.0880200084099935,"Converged",FALSE,0.95,0.05
455,-1.76361745497549,0.573057660315727,-0.0575487481669418,"Converged",FALSE,0.95,0.05
456,-1.71986699351901,0.291085283039014,-0.0439622186430329,"Converged",FALSE,0.95,0.05
457,-2.1358372511117,1.47516073181272,-0.0731259789489541,"Converged",FALSE,0.95,0.05
458,-1.85628350057352,1.79507669903329,-0.0962199188222304,"Converged",FALSE,0.95,0.05
459,-1.74673067381182,0.417671265654221,-0.0523475295448336,"Converged",FALSE,0.95,0.05
460,-2.4644639077097,3.11790692899328,-0.0700941297371804,"Converged",FALSE,0.95,0.05
461,-1.76841275381692,1.91257871928534,-0.144127763393212,"Converged",FALSE,0.95,0.05
462,-1.83843411231186,1.83880580803847,-0.122303304523699,"Converged",FALSE,0.95,0.05
463,-2.30654598848957,2.0791104000967,-0.0139180624396653,"Converged",TRUE,0.95,0.05
464,-1.58775025561079,2.33716274683565,-0.213744965341072,"Converged",FALSE,0.95,0.05
465,-2.27190808391897,2.3442664002517,-0.0664935677625521,"Converged",FALSE,0.95,0.05
466,-1.87447988041467,0.440821796991566,-0.0491732751057837,"Converged",FALSE,0.95,0.05
467,-1.54914949464166,0.608819198296028,-0.120894624450197,"Converged",FALSE,0.95,0.05
468,-1.73507127268261,0.96983575765447,-0.0611224928930558,"Converged",TRUE,0.95,0.05
469,-1.6069598528979,0.673289832282539,-0.125972483621715,"Converged",TRUE,0.95,0.05
470,-2.23726654162583,1.96055309960668,-0.0538454213538869,"Converged",TRUE,0.95,0.05
471,-1.86535597036549,2.11313064020868,-0.116524708363297,"Converged",FALSE,0.95,0.05
472,-2.13373024000092,2.27329287550089,-0.0840061709279271,"Converged",FALSE,0.95,0.05
473,-2.26488592768768,2.24042115819775,-0.0575186985252287,"Converged",FALSE,0.95,0.05
474,-1.9992833614657,2.01559571181935,-0.085674735823074,"Converged",FALSE,0.95,0.05
475,-1.65392159311675,1.81303035470536,-0.155430895862619,"Converged",TRUE,0.95,0.05
476,-2.45729826221097,2.75905470845043,-0.0604425014846419,"Converged",TRUE,0.95,0.05
477,-1.82748048541573,2.12265214559483,-0.147540701455382,"Converged",FALSE,0.95,0.05
478,-1.68165156349026,1.39111253236731,-0.0936602626209137,"Converged",FALSE,0.95,0.05
479,-2.52726733690651,3.32668275222084,-0.113028575344994,"Converged",FALSE,0.95,0.05
480,-1.68017521357879,2.09954538398741,-0.177490700651367,"Converged",FALSE,0.95,0.05
481,-0.998889099396009,-0.63534809477333,-0.138600453882076,"Converged",TRUE,0.95,0.05
482,-1.74477948695873,0.395030673435245,-0.0447161088387899,"Converged",FALSE,0.95,0.05
483,-2.26376448913375,3.19203523303493,-0.136768083429952,"Converged",FALSE,0.95,0.05
484,-1.4946704232925,-0.232452301880778,-0.0739771895503821,"Converged",FALSE,0.95,0.05
485,-1.2673822571819,0.147728422272002,-0.100801035745917,"Converged",TRUE,0.95,0.05
486,-1.51139613895813,-0.229597922107931,-0.048074371213233,"Converged",FALSE,0.95,0.05
487,-1.45874045723882,0.906688044241043,-0.131743931862703,"Converged",FALSE,0.95,0.05
488,-2.71467910481541,3.01559334355895,-0.0117442610247669,"Converged",FALSE,0.95,0.05
489,-1.75721630583276,0.986558003091902,-0.0902791310515255,"Converged",FALSE,0.95,0.05
490,-1.63363168304813,2.33335276421473,-0.193383963734519,"Converged",FALSE,0.95,0.05
491,-1.70650999075092,1.43802567709182,-0.0870997019827073,"Converged",TRUE,0.95,0.05
492,-1.85216149697633,1.55162454974204,-0.0782814271244072,"Converged",TRUE,0.95,0.05
493,-1.66574433894939,1.48358467197039,-0.100774971609669,"Converged",TRUE,0.95,0.05
494,-1.93408751304273,3.03102364146401,-0.183269951848283,"Converged",TRUE,0.95,0.05
495,-2.08631747573142,2.29680055333359,-0.0944434843935217,"Converged",FALSE,0.95,0.05
496,-1.51705639189397,1.32356557836308,-0.139300710763615,"Converged",FALSE,0.95,0.05
497,-2.03090674952886,2.15962626036913,-0.106102004144854,"Converged",FALSE,0.95,0.05
498,-2.0333465378649,2.33464396333013,-0.112219702367125,"Converged",FALSE,0.95,0.05
499,-2.41900098508407,2.00259827010711,-0.0319345826752886,"Converged",FALSE,0.95,0.05
500,-2.10464726436501,1.46906705500605,-0.065605593355505,"Converged",FALSE,0.95,0.05
501,-1.68496058432782,1.07367284836842,-0.102654009307369,"Converged",FALSE,0.95,0.05
502,-2.00732300493055,1.71792175846784,-0.0668797258974198,"Converged",FALSE,0.95,0.05
503,-1.98257924925791,2.0733302334742,-0.138360769647122,"Converged",FALSE,0.95,0.05
504,-1.22859025792665,-0.0496918101667726,-0.114467464275829,"Converged",TRUE,0.95,0.05
505,-2.51776655956325,2.92230803370779,-0.0416791001684396,"Converged",FALSE,0.95,0.05
506,-1.21539199162454,0.34906433122907,-0.162929533257838,"Converged",FALSE,0.95,0.05
507,-1.77820433394895,1.38366877261832,-0.0870847199248497,"Converged",FALSE,0.95,0.05
508,-1.76106254244671,1.23385655953814,-0.0886499148627383,"Converged",FALSE,0.95,0.05
509,-1.82124290913169,1.20835346243879,-0.10507371080343,"Converged",FALSE,0.95,0.05
510,-2.38649662934764,2.88171095374773,-0.0570964526135783,"Converged",FALSE,0.95,0.05
511,-2.40056714225,2.97589838484967,-0.069357393194018,"Converged",FALSE,0.95,0.05
512,-2.58484691038135,3.18132343373221,-0.0554555188076647,"Converged",TRUE,0.95,0.05
513,-1.119243622505,0.230023485321551,-0.125630706969508,"Converged",FALSE,0.95,0.05
514,-1.51214459300725,0.302919743194501,-0.112722848883618,"Converged",FALSE,0.95,0.05
515,-2.21214705627862,1.89819837574533,-0.0616841601509569,"Converged",FALSE,0.95,0.05
516,-2.33119594907269,3.61599928275968,-0.146989627189118,"Converged",FALSE,0.95,0.05
517,-1.46742358632909,0.340809226540413,-0.100018310313174,"Converged",FALSE,0.95,0.05
518,-2.68433550309556,3.77752493406695,-0.0819810613030141,"Converged",FALSE,0.95,0.05
519,-1.46392426314001,0.488813376747025,-0.125632926453769,"Converged",FALSE,0.95,0.05
520,-1.78530356963604,0.97725841397458,-0.085294057701595,"Converged",TRUE,0.95,0.05
521,-2.16737975829812,2.25746395816349,-0.0710751873077129,"Converged",FALSE,0.95,0.05
522,-2.29602670199566,2.8152831312208,-0.104358313793171,"Converged",FALSE,0.95,0.05
523,-1.58373759007663,1.46499125554933,-0.142481239198038,"Converged",TRUE,0.95,0.05
524,-1.32588169970606,0.800738509490719,-0.174443632046641,"Converged",FALSE,0.95,0.05
525,-2.01193823239555,1.95468609223317,-0.0641182704805307,"Converged",FALSE,0.95,0.05
526,-2.16490516213349,2.27226379065284,-0.0741284794637594,"Converged",FALSE,0.95,0.05
527,-2.02601939823055,1.90915906187432,-0.11886905133793,"Converged",FALSE,0.95,0.05
528,-1.8572135234646,1.19580607538652,-0.070498139502212,"Converged",FALSE,0.95,0.05
529,-1.06206438404603,0.0248045907676391,-0.134877368532905,"Converged",FALSE,0.95,0.05
530,-1.93661640878681,2.27049217667333,-0.143232017044118,"Converged",FALSE,0.95,0.05
531,-2.70725772205198,2.71810806126768,-0.0276508341978681,"Converged",FALSE,0.95,0.05
532,-1.55329986939812,1.20843421296545,-0.129398543974838,"Converged",FALSE,0.95,0.05
533,-1.5433069965635,0.273070940235659,-0.0732737878683453,"Converged",FALSE,0.95,0.05
534,-1.4317729201537,0.152735109262436,-0.090294617229052,"Converged",FALSE,0.95,0.05
535,-1.38041050973619,0.64312707575095,-0.141748654001665,"Converged",FALSE,0.95,0.05
536,-1.66088035553335,0.744419592985706,-0.106627828861993,"Converged",FALSE,0.95,0.05
537,-1.87099384618045,2.36917545057868,-0.143855494448349,"Converged",FALSE,0.95,0.05
538,-1.18431762557232,0.71458018641401,-0.159639200952252,"Converged",FALSE,0.95,0.05
539,-1.76145424194173,0.570694132685606,-0.0710789196266354,"Converged",TRUE,0.95,0.05
540,-1.65626326422476,1.76046607086422,-0.137240275923244,"Converged",FALSE,0.95,0.05
541,-1.80795132486382,2.20012868883306,-0.147912375308527,"Converged",FALSE,0.95,0.05
542,-1.7366417328192,0.645325264409116,-0.0808704815934802,"Converged",FALSE,0.95,0.05
543,-2.26883569196561,2.62455847236494,-0.0472625600155563,"Converged",FALSE,0.95,0.05
544,-2.24378142008007,1.95831560819714,-0.051889813223797,"Converged",FALSE,0.95,0.05
545,-2.72810653616984,3.00874904747544,-0.00622382976788286,"Converged",FALSE,0.95,0.05
546,-1.23709138262489,-0.553250953175839,-0.104085211440257,"Converged",FALSE,0.95,0.05
547,-1.87581818800474,1.81145564154049,-0.125948299198134,"Converged",TRUE,0.95,0.05
548,-1.97896452404887,1.85537126731635,-0.106175302383104,"Converged",FALSE,0.95,0.05
549,-2.30528499363014,2.67894118723971,-0.0508885890950009,"Converged",FALSE,0.95,0.05
550,-1.73515561472093,0.958540689417869,-0.0850703540529528,"Converged",TRUE,0.95,0.05
551,-1.28170521245463,-0.99474076935755,-0.0344205444960269,"Converged",FALSE,0.95,0.05
552,-1.95417873615493,2.30620953665977,-0.0983218424026149,"Converged",FALSE,0.95,0.05
553,NA,NA,NA,"MAX_ITER reached",TRUE,0.95,0.05
554,-1.63346255763913,1.01697620632558,-0.157247306461802,"Converged",FALSE,0.95,0.05
555,-1.72899151096562,0.0653214377099736,-0.0204143765758888,"Converged",TRUE,0.95,0.05
556,-2.2264799691318,2.21474806234373,-0.0573511654660098,"Converged",TRUE,0.95,0.05
557,-1.77733254400197,0.706734679207437,-0.0445488680230128,"Converged",TRUE,0.95,0.05
558,-1.48706352077329,0.606546032766707,-0.108961921144102,"Converged",TRUE,0.95,0.05
559,-1.64359207913286,-0.111704254192098,-0.0534343068623316,"Converged",FALSE,0.95,0.05
560,-0.781812025836353,-1.02928428280726,-0.148741896662527,"Converged",FALSE,0.95,0.05
561,-1.73021745112975,1.83288604063464,-0.115324775370918,"Converged",TRUE,0.95,0.05
562,-2.35290722875368,2.32709392556269,-0.0677268959743498,"Converged",FALSE,0.95,0.05
563,-3.2908389684785,4.02401035371284,0.0207408070818254,"Converged",FALSE,0.95,0.05
564,-2.25775717842204,2.7216504586381,-0.0620523496955944,"Converged",FALSE,0.95,0.05
565,-1.74610534660455,1.22997891734351,-0.0900097546202872,"Converged",TRUE,0.95,0.05
566,-1.76963145510211,1.08521305771258,-0.0626729284348347,"Converged",FALSE,0.95,0.05
567,-1.64296071705644,0.914020728504703,-0.0874326579766233,"Converged",TRUE,0.95,0.05
568,-1.88442548245034,0.85165215933296,-0.0626782713320206,"Converged",FALSE,0.95,0.05
569,-1.38676047971447,0.997290010173433,-0.143038682623002,"Converged",TRUE,0.95,0.05
570,-2.24683568660251,2.29067829455033,-0.0731524912063399,"Converged",FALSE,0.95,0.05
571,-2.21567462931792,2.62265602024357,-0.104763580064069,"Converged",FALSE,0.95,0.05
572,-2.19283521204066,2.05618831668036,-0.0491861120191882,"Converged",FALSE,0.95,0.05
573,-1.48574938410218,1.09387376545608,-0.132241884429685,"Converged",FALSE,0.95,0.05
574,-1.51227756871735,1.39071460675829,-0.178948821958305,"Converged",TRUE,0.95,0.05
575,-1.73265435632655,2.45627797848802,-0.170931578054697,"Converged",FALSE,0.95,0.05
576,-1.22876898551148,1.00199967244128,-0.172310644666188,"Converged",FALSE,0.95,0.05
577,-1.65979090042918,2.4468356416978,-0.210088298086191,"Converged",FALSE,0.95,0.05
578,-1.13326446909031,0.0314547766088141,-0.163285892036143,"Converged",FALSE,0.95,0.05
579,-1.83589646163684,1.6719507322489,-0.0978012399249,"Converged",FALSE,0.95,0.05
580,-2.10890926097599,2.32707227594345,-0.069982202685873,"Converged",TRUE,0.95,0.05
581,-1.65689601829923,2.26694581701068,-0.200973952555623,"Converged",FALSE,0.95,0.05
582,-1.37130943481049,-0.411642506422657,-0.0586869660811861,"Converged",FALSE,0.95,0.05
583,-1.4523319894215,1.66616024316919,-0.180631480291342,"Converged",FALSE,0.95,0.05
584,-1.99404074329977,1.81698946183817,-0.0852171429913582,"Converged",FALSE,0.95,0.05
585,-2.05781556431121,2.41664310125575,-0.102491400830927,"Converged",FALSE,0.95,0.05
586,-1.44654903610959,1.4438926315453,-0.177804948234919,"Converged",FALSE,0.95,0.05
587,-1.65993426300682,0.738376069918152,-0.0657117527590708,"Converged",FALSE,0.95,0.05
588,-1.66170597693465,1.37240676905424,-0.0963735421039545,"Converged",FALSE,0.95,0.05
589,-2.22068775103948,2.37493021573964,-0.063464802866708,"Converged",FALSE,0.95,0.05
590,-2.37301939187391,2.67727094580956,-0.105007834986717,"Converged",FALSE,0.95,0.05
591,-2.35279279362804,3.56468233790356,-0.128629877961157,"Converged",FALSE,0.95,0.05
592,-1.95463373995724,3.08211328894229,-0.160975856109822,"Converged",TRUE,0.95,0.05
593,-2.12461955391018,2.27450745634288,-0.0831606218985803,"Converged",FALSE,0.95,0.05
594,-1.16687987402434,0.126738068273968,-0.142477786340632,"Converged",FALSE,0.95,0.05
595,-2.44108172864073,2.8535467527715,-0.0739194102598627,"Converged",FALSE,0.95,0.05
596,-1.87921612849642,1.99161860382728,-0.102568560845686,"Converged",FALSE,0.95,0.05
597,-1.87815108626227,1.76154473556129,-0.0934631456449376,"Converged",FALSE,0.95,0.05
598,-1.71673955115241,0.950415919080912,-0.101483269211676,"Converged",FALSE,0.95,0.05
599,-1.35141031811203,1.11869046732559,-0.192250067277927,"Converged",TRUE,0.95,0.05
